image_index,concept,verdict,macro_cluster
76,calculus in biliary tract,Uncertain,5
76,"columns, spinal",Uncertain,2
76,confluent airspace opacities identified throughout the right middle and lower lobes.,Uncertain,0
76,discrete radiopaque biliary calculus projected over the right hepatic shadow.,Unaligned,5
76,free intraperitoneal air collection noted tracking along the superior hepatic surface.,Unaligned,3
76,gallstone disease,Uncertain,5
76,generalized thinning of the cortical margins of the visualized ribs.,Uncertain,2
76,humeri,Uncertain,2
76,layering opacity along the lateral chest wall indicates pleural effusion.,Uncertain,0
76,localized expansile lucency with thin sclerotic margins identified in the clavicular head.,Uncertain,2
76,lucent fracture line extending through the mid shaft of the left humerus.,Unaligned,2
76,lymphatic gland,Uncertain,7
76,miliary lupoid of boeck,Uncertain,1
76,obliteration of the costophrenic sulcus consistent with pleural fluid collection.,Uncertain,0
76,patchy consolidations with cavitation identified in the right upper lung field.,Unaligned,1
76,pneumothorax (disorder),Uncertain,0
76,radiolucent gas collection identified between the liver dome and the diaphragm.,Uncertain,3
76,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Uncertain,0
76,structure of yellow fat,Uncertain,6
76,subdiaphragmatic lucency consistent with free air within the peritoneal cavity.,Uncertain,3
76,the lungs appear well expanded with normal radiolucency throughout both hemithoraces.,Uncertain,0
76,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Aligned,0
76,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
77,besnier boeck disease,Uncertain,1
77,bone structure of humerus (body structure),Aligned,2
77,"disease, forestier's",Uncertain,2
77,enlarged mediastinal lymph nodes causing subtle widening of the paratracheal stripe.,Uncertain,7
77,expansile lytic lesion noted within the mid portion of the right scapula.,Unaligned,2
77,fibrocystic disease,Uncertain,0
77,gallstone disease,Uncertain,5
77,gas shadows are noted within the upper abdomen beneath the hemidiaphragms.,Uncertain,3
77,globular heart shape suggesting an increase in the pericardial space.,Uncertain,0
77,increased posterior curvature of the thoracic spine is noted on the lateral view.,Uncertain,2
77,increased retrosternal clear space observed due to anterior sternal bowing.,Uncertain,2
77,increased retrosternal lucency with posterior bowing of the sternal body on lateral view.,Uncertain,2
77,layering opacity along the lateral chest wall indicates pleural effusion.,Unaligned,0
77,linear lucencies tracking along the subcutaneous soft tissues of the chest wall.,Uncertain,0
77,localized dome shaped elevation of the hemidiaphragm contour on the frontal view.,Uncertain,3
77,lower thoracic and upper lumbar vertebrae are identified on the lateral view.,Uncertain,2
77,lumbar vertebral segments are faintly outlined at the base of the film.,Uncertain,2
77,miliary lupoid of boeck,Uncertain,1
77,normal midline position of the trachea with a well defined tracheal air column.,Uncertain,0
77,obliteration of the costophrenic sulcus consistent with pleural fluid collection.,Uncertain,0
77,radiolucent gas collection identified between the liver dome and the diaphragm.,Unaligned,3
77,radiopaque calculus identified within the right upper quadrant biliary region.,Unaligned,5
77,the carina is sharp and located at the level of the hilum.,Uncertain,0
77,the pleural surfaces appear smooth and well defined along the lateral chest walls.,Aligned,0
77,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Unaligned,0
77,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
77,tuberculosis,Uncertain,1
77,tuberculous,Uncertain,1
77,visible pleural air collection accompanied by dependent opacification consistent with a hemopneumothorax.,Unaligned,0
77,well defined thick walled cavitary lesion identified in the left lower lobe.,Unaligned,0
77,well-defined costophrenic sulcus with normal contour and sharp margins.,Aligned,4
78,atrial structure (body structure),Aligned,0
78,bronchiolitis (disorder),Uncertain,0
78,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
78,cardiomegaly (disorder),Uncertain,0
78,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
78,cholelithiasis,Uncertain,5
78,costophrenic angle,Aligned,4
78,dense consolidation obscuring the normal vascular markings in the left lower lung.,Unaligned,0
78,diffuse bilateral peribronchial thickening with prominent central bronchiectasis throughout both lungs.,Uncertain,0
78,discrete radiopaque biliary calculus projected over the right hepatic shadow.,Unaligned,5
78,fibrocystic disease,Uncertain,0
78,gallstone diseases,Uncertain,5
78,"hernia, hiatus",Uncertain,3
78,large lobulated soft tissue density identified in the left lower lung field.,Unaligned,0
78,linear lucencies tracking along the subcutaneous soft tissues of the chest wall.,Uncertain,0
78,localized dome shaped elevation of the hemidiaphragm contour on the frontal view.,Uncertain,3
78,lower thoracic and upper lumbar vertebrae are identified on the lateral view.,Uncertain,2
78,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
78,patchy opacification identified throughout the mid to lower zones of the lung.,Uncertain,0
78,pericardial effusion,Uncertain,0
78,solitary circumscribed mass lesion projecting over the right mid lung zone.,Uncertain,0
78,the diaphragm maintains a smooth arcuate contour across the lower thoracic cavity.,Uncertain,3
78,the heart ventricles occupy the inferior aspect of the central mediastinal shadow.,Uncertain,0
78,the left atrial appendage is located along the mid left heart border.,Uncertain,0
78,the pleural surfaces appear smooth and well defined along the lateral chest walls.,Aligned,0
78,the pulmonary artery segment maintains a normal contour along the left heart border.,Uncertain,0
78,tuberculous (qualifier value),Uncertain,1
78,unexpanded lung,Uncertain,0
78,vertebral columns,Uncertain,2
79,bronchiolitis (disorder),Uncertain,0
79,dense consolidation obscuring the normal vascular markings in the left lower lung.,Uncertain,0
79,diffuse fine reticulonodular opacities distributed throughout both mid and upper lung zones.,Uncertain,1
79,discrete radiopaque biliary calculus projected over the right hepatic shadow.,Unaligned,5
79,expansile lytic lesion noted within the mid portion of the right scapula.,Unaligned,2
79,"fibroses, pulmonary",Uncertain,0
79,fine reticular opacities present throughout the mid and lower lung zones.,Uncertain,0
79,focal pulmonary opacity with smooth margins located in the left upper lobe.,Uncertain,0
79,gallstone diseases,Uncertain,5
79,heart structure (body structure),Aligned,0
79,localized dome shaped elevation of the hemidiaphragm contour on the frontal view.,Uncertain,3
79,localized expansile lucency with thin sclerotic margins identified in the clavicular head.,Uncertain,2
79,miliary lupoid of boeck,Uncertain,1
79,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
79,patchy opacification identified throughout the mid to lower zones of the lung.,Uncertain,0
79,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
79,the cervical spine demonstrates normal alignment and intact bony cortical margins throughout.,Uncertain,2
79,the pleural surfaces appear smooth and well defined along the lateral chest walls.,Uncertain,0
79,the pulmonary artery segment maintains a normal contour along the left heart border.,Uncertain,0
79,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
79,vertebral columns,Aligned,2
79,visualized thoracic skeletal deformity with abnormal configuration of the bony thorax.,Uncertain,2
79,well-defined costophrenic sulcus with normal contour and sharp margins.,Uncertain,4
80,calcified granuloma,Uncertain,0
80,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
80,cardiomegaly (disorder),Uncertain,0
80,confluent airspace opacification present within the left lower lobe segment.,Uncertain,0
80,crowding of the pulmonary vascular markings within the affected lung zone.,Aligned,0
80,cystic fibrosis (disorder),Uncertain,0
80,dense calcified plaques identified along the margins of the thoracic aorta.,Uncertain,0
80,enlarged mediastinal lymph nodes causing subtle widening of the paratracheal stripe.,Unaligned,7
80,"hernia, hiatus",Uncertain,3
80,increased retrosternal clear space observed due to anterior sternal bowing.,Uncertain,2
80,increased retrosternal lucency with posterior bowing of the sternal body on lateral view.,Uncertain,2
80,large air filled bullae are identified within the apical lung regions.,Unaligned,0
80,layering opacity along the lateral chest wall indicates pleural effusion.,Unaligned,0
80,localized dome shaped elevation of the hemidiaphragm contour on the frontal view.,Uncertain,3
80,lower thoracic and upper lumbar vertebrae are identified on the lateral view.,Uncertain,2
80,mediastinal shift,Unaligned,0
80,miliary lupoid of boeck,Uncertain,1
80,pericardial effusion,Uncertain,0
80,"spine, cervical",Uncertain,2
80,subdiaphragmatic lucency consistent with free air within the peritoneal cavity.,Unaligned,3
80,the left atrial appendage is located along the mid left heart border.,Uncertain,0
80,the pulmonary artery segment maintains a normal contour along the left heart border.,Aligned,0
80,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Unaligned,0
80,the upper abdomen is partially included at the base of the image.,Uncertain,3
80,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
81,a solitary well-defined nodule with central dense calcification is noted.,Uncertain,0
81,atheroscleroses,Uncertain,0
81,calculus in biliary tract,Uncertain,5
81,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
81,cervical spines,Uncertain,2
81,coad,Uncertain,0
81,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
81,cystic fibrosis (disorder),Uncertain,0
81,diffuse hyperlucency of the left lung with associated attenuation of peripheral pulmonary vessels.,Uncertain,0
81,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
81,"disease, forestier's",Uncertain,2
81,enlarged mediastinal lymph nodes causing subtle widening of the paratracheal stripe.,Unaligned,7
81,"fibroses, pulmonary",Aligned,0
81,focal pulmonary opacity with smooth margins located in the left upper lobe.,Uncertain,0
81,generalized thinning of the cortical margins of the visualized ribs.,Uncertain,2
81,multiple avascular lucent spaces are present throughout the upper pulmonary lobes.,Uncertain,0
81,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
81,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Uncertain,0
81,the pulmonary artery segment maintains a normal contour along the left heart border.,Aligned,0
82,abnormal separation of the articular surfaces within the acromioclavicular joint.,Uncertain,1
82,besnier boeck disease,Uncertain,1
82,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
82,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
82,cystic fibrosis (disorder),Uncertain,0
82,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
82,"disease, forestier's",Uncertain,2
82,extraskeletal calcification,Uncertain,2
82,fibrocystic disease,Uncertain,0
82,"fibroses, pulmonary",Uncertain,0
82,gallstone disease,Uncertain,5
82,gallstone diseases,Uncertain,5
82,homogeneous opacity with ipsilateral mediastinal shift indicating significant lobar collapse.,Unaligned,0
82,increased posterior curvature of the thoracic spine is noted on the lateral view.,Uncertain,2
82,increased prominence of bronchovascular markings with bilateral hazy opacities.,Uncertain,0
82,increased retrosternal clear space observed due to anterior sternal bowing.,Uncertain,2
82,increased retrosternal lucency with posterior bowing of the sternal body on lateral view.,Uncertain,2
82,linear lucencies tracking along the subcutaneous soft tissues of the chest wall.,Uncertain,0
82,localized dome shaped elevation of the hemidiaphragm contour on the frontal view.,Uncertain,3
82,miliary lupoid of boeck,Uncertain,1
82,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
82,normal midline position of the trachea with a well defined tracheal air column.,Uncertain,0
82,pulmonary cicatrix,Uncertain,0
82,"spine, cervical",Uncertain,2
82,the carina is sharp and located at the level of the hilum.,Uncertain,0
82,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Unaligned,0
82,the tracheal bifurcation is clearly visualized with a sharp carinal angle.,Aligned,0
82,tuberculosis,Uncertain,1
83,a solitary well-defined nodule with central dense calcification is noted.,Unaligned,0
83,abnormal separation of the articular surfaces within the acromioclavicular joint.,Uncertain,1
83,bronchiectasis (disorder),Unaligned,0
83,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
83,cervical spines,Uncertain,2
83,coad,Uncertain,0
83,"columns, spinal",Uncertain,2
83,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
83,cystic fibrosis (disorder),Uncertain,0
83,diffuse hyperlucency of the left lung with associated attenuation of peripheral pulmonary vessels.,Uncertain,0
83,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
83,"disease, forestier's",Uncertain,2
83,enlarged mediastinal lymph nodes causing subtle widening of the paratracheal stripe.,Uncertain,7
83,fibrocystic disease,Uncertain,0
83,gallstone diseases,Uncertain,5
83,generalized thinning of the cortical margins of the visualized ribs.,Uncertain,2
83,increased retrosternal clear space observed due to anterior sternal bowing.,Uncertain,2
83,linear lucencies tracking along the subcutaneous soft tissues of the chest wall.,Uncertain,0
83,localized dome shaped elevation of the hemidiaphragm contour on the frontal view.,Uncertain,3
83,miliary lupoid of boeck,Uncertain,1
83,pulmonary cicatrix,Uncertain,0
83,regional hyperlucency of the upper lung zone with decreased density of pulmonary vasculature.,Uncertain,0
83,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Uncertain,0
83,solitary circumscribed mass lesion projecting over the right mid lung zone.,Unaligned,0
83,"spine, cervical",Uncertain,2
83,the carina is sharp and located at the level of the hilum.,Uncertain,0
83,the pleural surfaces appear smooth and well defined along the lateral chest walls.,Uncertain,0
83,the tracheal bifurcation is clearly visualized with a sharp carinal angle.,Aligned,0
83,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
83,tuberculosis,Uncertain,1
83,vertebral columns,Uncertain,2
83,well defined expansile lucent lesion involving the posterior aspect of the left rib.,Unaligned,2
84,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
84,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
84,cervical spines,Uncertain,2
84,"columns, spinal",Uncertain,2
84,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
84,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
84,discrete radiopaque biliary calculus projected over the right hepatic shadow.,Unaligned,5
84,"disease, forestier's",Uncertain,2
84,fibrocystic disease,Uncertain,0
84,focal pulmonary opacity with smooth margins located in the left upper lobe.,Uncertain,0
84,gallstone diseases,Uncertain,5
84,generalized thinning of the cortical margins of the visualized ribs.,Uncertain,2
84,miliary lupoid of boeck,Uncertain,1
84,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
84,pneumothorax (disorder),Unaligned,0
84,pulmonary vascular structures are clearly visible radiating from the bilateral hila.,Uncertain,0
84,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
84,solitary circumscribed mass lesion projecting over the right mid lung zone.,Uncertain,0
84,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Aligned,0
84,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
84,tuberculosis,Uncertain,1
84,tuberculous (qualifier value),Uncertain,1
85,a solitary well-defined rounded opacity is noted within the right upper lobe.,Unaligned,0
85,bilateral hilar lymphadenopathy with prominent right paratracheal nodal enlargement is noted.,Unaligned,1
85,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
85,cardiomegaly (disorder),Uncertain,0
85,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
85,confluent airspace opacification present within the left lower lobe segment.,Uncertain,0
85,crowding of the pulmonary vascular markings within the affected lung zone.,Uncertain,0
85,cystic fibrosis (disorder),Uncertain,0
85,dense consolidation obscuring the normal vascular markings in the left lower lung.,Uncertain,0
85,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
85,"disease, forestier's",Uncertain,2
85,extraskeletal calcification,Uncertain,2
85,fibrocystic disease,Uncertain,0
85,"fibroses, pulmonary",Uncertain,0
85,focal pulmonary opacity with smooth margins located in the left upper lobe.,Uncertain,0
85,large air filled bullae are identified within the apical lung regions.,Uncertain,0
85,miliary lupoid of boeck,Uncertain,1
85,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Uncertain,0
85,the carina is sharp and located at the level of the hilum.,Uncertain,0
85,the pulmonary artery segment maintains a normal contour along the left heart border.,Aligned,0
85,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Aligned,0
86,bilateral hilar lymphadenopathy with prominent right paratracheal nodal enlargement is noted.,Unaligned,1
86,bullous emphysema,Unaligned,0
86,calculus in biliary tract,Unaligned,5
86,cardiac insufficiency,Unaligned,0
86,cervical spines,Uncertain,2
86,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
86,confluent airspace opacification present within the left lower lobe segment.,Uncertain,0
86,cystic fibrosis (disorder),Unaligned,0
86,focal pulmonary opacity with smooth margins located in the left upper lobe.,Uncertain,0
86,forestiers disease,Unaligned,2
86,gallstone diseases,Uncertain,5
86,heart atrium,Uncertain,0
86,heart structure (body structure),Uncertain,0
86,hemopneumothorax,Unaligned,0
86,linear scarring and calcified granulomas present in the upper lung zones.,Uncertain,1
86,localized dome shaped elevation of the hemidiaphragm contour on the frontal view.,Uncertain,3
86,miliary lupoid of boeck,Uncertain,1
86,multiple avascular lucent spaces are present throughout the upper pulmonary lobes.,Uncertain,0
86,multiple small gas lucencies identified throughout the subcutaneous soft tissues of chest.,Uncertain,0
86,pneumohemothorax,Unaligned,0
86,pneumothorax (disorder),Unaligned,0
86,prominent tubular opacities noted within the lower lung zones bilaterally.,Uncertain,0
86,radiolucent gas collection identified between the liver dome and the diaphragm.,Uncertain,3
86,respiratory diaphragms,Uncertain,3
86,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Uncertain,0
86,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Uncertain,0
86,sternal prominence projecting anteriorly beyond the normal thoracic cage margin.,Unaligned,2
86,the costophrenic angles are preserved and show no signs of pleural fluid accumulation.,Uncertain,4
86,the proximal humerus is visualized within the lateral aspect of the thoracic cage.,Uncertain,2
86,tracheal structure,Unaligned,0
87,acute bronchitis (disorder),Uncertain,0
87,atheroscleroses,Uncertain,0
87,besnier boeck disease,Uncertain,1
87,calcified granuloma,Uncertain,0
87,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
87,dense consolidation obscuring the normal vascular markings in the left lower lung.,Uncertain,0
87,dense pleural opacity causing obscuration of the underlying pulmonary vascular markings.,Unaligned,0
87,diffuse hyperlucency of the left lung with associated attenuation of peripheral pulmonary vessels.,Uncertain,0
87,fibrocystic disease,Uncertain,0
87,gallstone disease,Uncertain,5
87,gallstone diseases,Uncertain,5
87,gas shadows are noted within the upper abdomen beneath the hemidiaphragms.,Unaligned,3
87,heart structure (body structure),Aligned,0
87,localized upward displacement of the hemidiaphragm contour without associated mass effect.,Uncertain,3
87,lucent fracture line extending through the mid shaft of the left humerus.,Unaligned,2
87,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
87,normal aortic arch shadow is visualized along the superior mediastinal border.,Uncertain,0
87,normal midline position of the air filled trachea is maintained throughout the thorax.,Uncertain,0
87,pericardial effusion,Uncertain,0
87,pigeon breast,Uncertain,2
87,pneumothorax (disorder),Unaligned,0
87,pulmonary vascular structures are clearly visible radiating from the bilateral hila.,Uncertain,0
87,radiolucent epicardial adipose tissue visible along the lower anterior heart border.,Uncertain,6
87,"sarcoid, boeck's",Uncertain,1
87,structure of yellow fat,Uncertain,6
87,subdiaphragmatic lucency consistent with free air within the peritoneal cavity.,Unaligned,3
87,the heart ventricles occupy the inferior aspect of the central mediastinal shadow.,Uncertain,0
87,the left atrial appendage is located along the mid left heart border.,Uncertain,0
87,the lungs appear well expanded with normal radiolucency throughout both hemithoraces.,Uncertain,0
87,well defined thick walled cavitary lesion identified in the left lower lobe.,Unaligned,0
88,bronchiolitis (disorder),Uncertain,0
88,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
88,cardiomegaly (disorder),Uncertain,0
88,confluent airspace opacification present within the left lower lobe segment.,Uncertain,0
88,"disease, forestier's",Uncertain,2
88,enlarged mediastinal lymph nodes causing subtle widening of the paratracheal stripe.,Uncertain,7
88,globular heart shape suggesting an increase in the pericardial space.,Uncertain,0
88,"hernia, hiatus",Uncertain,3
88,large air filled bullae are identified within the apical lung regions.,Uncertain,0
88,large lobulated soft tissue density identified in the left lower lung field.,Unaligned,0
88,lower thoracic and upper lumbar vertebrae are identified on the lateral view.,Uncertain,2
88,pericardial effusion,Uncertain,0
88,radiopaque calculus identified within the right upper quadrant biliary region.,Unaligned,5
88,the left atrial appendage is located along the mid left heart border.,Uncertain,0
88,the pleural surfaces appear smooth and well defined along the lateral chest walls.,Aligned,0
88,the pulmonary artery segment maintains a normal contour along the left heart border.,Uncertain,0
88,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Unaligned,0
88,the upper abdomen is partially included at the base of the image.,Uncertain,3
88,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
88,tuberculosis,Uncertain,1
88,well-defined costophrenic sulcus with normal contour and sharp margins.,Aligned,4
89,acute tracheobronchitis (disorder),Uncertain,0
89,atheromatosis,Uncertain,0
89,bilateral hilar lymphadenopathy with prominent right paratracheal nodal enlargement is noted.,Unaligned,1
89,bilateral perihilar airspace opacities consistent with pulmonary edema.,Uncertain,0
89,bronchiolitis (disorder),Uncertain,0
89,chronic irreversible airway obstruction,Uncertain,0
89,crowding of the pulmonary vascular markings within the affected lung zone.,Uncertain,0
89,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
89,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
89,"disease, forestier's",Uncertain,2
89,enlarged mediastinal lymph nodes causing subtle widening of the paratracheal stripe.,Uncertain,7
89,extraskeletal calcification,Uncertain,2
89,fibrocystic disease,Uncertain,0
89,forestiers disease,Uncertain,2
89,heart atria,Uncertain,0
89,hemothorax,Unaligned,0
89,increased cardiac shadow size with a water bottle configuration.,Uncertain,0
89,lucent fracture line extending through the mid shaft of the left humerus.,Unaligned,2
89,lung collapse,Uncertain,0
89,normal aortic arch shadow is visualized along the superior mediastinal border.,Uncertain,0
89,oesophageal hiatal hernia,Uncertain,3
89,pulmonary vascular structures are clearly visible radiating from the bilateral hila.,Uncertain,0
89,retrocardiac soft tissue opacity noted within the posterior mediastinum.,Unaligned,3
89,solitary circumscribed mass lesion projecting over the right mid lung zone.,Uncertain,0
89,the left atrial appendage is located along the mid left heart border.,Uncertain,0
89,tracheal structure,Uncertain,0
89,tuberculosis (disorder),Uncertain,1
89,visualized proximal humerus demonstrates normal trabecular pattern and smooth cortical bone surfaces.,Uncertain,2
89,well-defined costophrenic sulcus with normal contour and sharp margins.,Aligned,4
90,bilateral hilar lymphadenopathy with prominent right paratracheal nodal enlargement is noted.,Uncertain,1
90,calcified granuloma,Aligned,0
90,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
90,"columns, spinal",Uncertain,2
90,crowding of the pulmonary vascular markings within the affected lung zone.,Uncertain,0
90,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
90,diffuse miliary pattern of tiny rounded opacities throughout the pulmonary parenchyma.,Uncertain,0
90,forestiers disease,Uncertain,2
90,generalized thinning of the cortical margins of the visualized ribs.,Uncertain,2
90,large air filled bullae are identified within the apical lung regions.,Uncertain,0
90,linear scarring and calcified granulomas present in the upper lung zones.,Uncertain,1
90,localized dome shaped elevation of the hemidiaphragm contour on the frontal view.,Uncertain,3
90,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
90,pneumothorax (disorder),Unaligned,0
90,radiolucent gas collection identified between the liver dome and the diaphragm.,Uncertain,3
90,radiopaque calculus identified within the right upper quadrant biliary region.,Aligned,5
90,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Aligned,0
90,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Uncertain,0
90,solitary circumscribed mass lesion projecting over the right mid lung zone.,Uncertain,0
90,sternal prominence projecting anteriorly beyond the normal thoracic cage margin.,Unaligned,2
90,the aortic silhouette maintains a normal configuration within the central mediastinal space.,Aligned,0
90,the cervical spine demonstrates normal alignment and intact bony cortical margins throughout.,Aligned,2
90,the costophrenic angles are preserved and show no signs of pleural fluid accumulation.,Uncertain,4
90,the left atrial appendage is located along the mid left heart border.,Uncertain,0
90,visualized thoracic skeletal deformity with abnormal configuration of the bony thorax.,Uncertain,2
91,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
91,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
91,cervical spines,Uncertain,2
91,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
91,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
91,discrete radiopaque biliary calculus projected over the right hepatic shadow.,Unaligned,5
91,"disease, forestier's",Uncertain,2
91,extraskeletal calcification,Uncertain,2
91,fibrocystic disease,Uncertain,0
91,focal pulmonary opacity with smooth margins located in the left upper lobe.,Unaligned,0
91,gallstone disease,Uncertain,5
91,gallstone diseases,Uncertain,5
91,large lobulated soft tissue density identified in the left lower lung field.,Unaligned,0
91,miliary lupoid of boeck,Uncertain,1
91,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
91,pneumothorax (disorder),Unaligned,0
91,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Uncertain,0
91,the diaphragm maintains a smooth arcuate contour across the lower thoracic cavity.,Uncertain,3
91,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Unaligned,0
91,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
91,tracheal structure,Uncertain,0
91,tuberculosis,Uncertain,1
91,tuberculous (qualifier value),Uncertain,1
92,calculus in biliary tract,Uncertain,5
92,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
92,chronic irreversible airway obstruction,Uncertain,0
92,continuous bony bridging spanning multiple contiguous thoracic vertebral segments.,Unaligned,2
92,costophrenic angle,Uncertain,4
92,dense consolidation obscuring the normal vascular markings in the left lower lung.,Unaligned,0
92,diffuse bilateral peribronchial thickening with prominent central bronchiectasis throughout both lungs.,Uncertain,0
92,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
92,discrete radiopaque biliary calculus projected over the right hepatic shadow.,Unaligned,5
92,"disease, forestier's",Uncertain,2
92,gallstone diseases,Uncertain,5
92,gas filled structure noted superior to the left hemidiaphragm.,Unaligned,3
92,generalized thinning of the cortical margins of the visualized ribs.,Unaligned,2
92,linear scarring and calcified granulomas present in the upper lung zones.,Uncertain,1
92,miliary lupoid of boeck,Uncertain,1
92,obliteration of the costophrenic sulcus consistent with pleural fluid collection.,Unaligned,0
92,patchy consolidations with cavitation identified in the right upper lung field.,Unaligned,1
92,radiolucent gas collection identified between the liver dome and the diaphragm.,Unaligned,3
92,single focal pulmonary nodule noted within the peripheral lung parenchyma.,Unaligned,0
92,structure of yellow fat,Uncertain,6
92,the cervical spine demonstrates normal alignment and intact bony cortical margins throughout.,Unaligned,2
92,the pleural surfaces appear smooth and well defined along the lateral chest walls.,Aligned,0
92,thoracic aorta appears as a well defined tubular structure within the superior mediastinum.,Aligned,0
92,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
92,tuberculosis,Uncertain,1
92,visible pleural air collection accompanied by dependent opacification consistent with a hemopneumothorax.,Unaligned,0
93,calculus in biliary tract,Uncertain,5
93,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Aligned,0
93,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
93,"columns, spinal",Uncertain,2
93,dense consolidation obscuring the normal vascular markings in the left lower lung.,Unaligned,0
93,dense pleural opacity causing obscuration of the underlying pulmonary vascular markings.,Unaligned,0
93,diffuse fine reticulonodular opacities distributed throughout both mid and upper lung zones.,Uncertain,1
93,diffuse miliary pattern of tiny rounded opacities throughout the pulmonary parenchyma.,Uncertain,0
93,"disease, forestier's",Uncertain,2
93,enlarged mediastinal lymph nodes causing subtle widening of the paratracheal stripe.,Unaligned,7
